"study","group","trial","condition",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S"
"Study2","G10","T1","Conversation","488",11.822276,123.713,97.7199,3.0012601,4.8216979,1.01365949686289,1.21957653125158,1.52115992140047,-1.097702811777
"Study2","G10","T1","Conversation","489",11.823941,123.713,97.7199,3.0079468,4.9779996,1.03212142269939,1.43388185940754,1.52115992140047,-1.097702811777
"Study2","G10","T1","Conversation","490",11.825608,123.713,97.7199,3.0033553,5.0609711,1.01944432749873,1.54764411877575,1.52115992140047,-1.097702811777
"Study2","G10","T1","Conversation","491",11.827274,123.713,97.7199,3.0028914,5.0988827,1.01816350326621,1.59962472985623,1.52115992140047,-1.097702811777
"Study2","G10","T1","Conversation","492",11.828943,123.713,97.7199,3.0085176,5.1063683,1.03369739698678,1.60988823923869,1.52115992140047,-1.097702811777
"Study2","G10","T1","Conversation","493",11.830608,123.713,97.974194,3.0174385,5.0860776,1.05832793136021,1.58206765173379,1.52115992140047,-1.05982711453248
"Study2","G10","T1","Conversation","494",11.832277,123.713,98.1997,3.0251008,5.0463595,1.07948348108385,1.52761014772564,1.52115992140047,-1.02623923207035
"Study2","G10","T1","Conversation","495",11.83394,124.50852,98.1997,3.0275013,4.9964018,1.08611124260605,1.45911312374946,1.62962735102254,-1.02623923207035
"Study2","G10","T1","Conversation","496",11.835608,124.617,98.1997,3.0303985,4.9689031,1.09411038890146,1.42140964434161,1.64441836415283,-1.02623923207035
"Study2","G10","T1","Conversation","497",11.837276,124.617,98.1997,3.0357936,4.9878567,1.10900621734905,1.4473969334609,1.64441836415283,-1.02623923207035
"Study2","G10","T1","Conversation","498",11.838942,124.617,98.1997,3.0455397,5.0451145,1.13591512239865,1.52590312768968,1.64441836415283,-1.02623923207035
"Study2","G10","T1","Conversation","499",11.840608,124.617,97.88086,3.0546759,5.1213867,1.16114009836997,1.63047997394393,1.64441836415283,-1.0737287021697
"Study2","G10","T1","Conversation","500",11.842276,124.617,97.4026,3.0618252,5.1907747,1.18087925914927,1.72561789061461,1.64441836415283,-1.14496290731872
"Study2","G10","T1","Conversation","501",11.843941,124.617,97.4026,3.0687558,5.2224721,1.20001459095755,1.76907820939995,1.64441836415283,-1.14496290731872
"Study2","G10","T1","Conversation","502",11.845607,124.617,97.4026,3.0742884,5.2210297,1.2152900558181,1.76710053413901,1.64441836415283,-1.14496290731872
"Study2","G10","T1","Conversation","503",11.847277,124.617,97.4026,3.0807294,5.2276891,1.23307360589705,1.7762312403458,1.64441836415283,-1.14496290731872
"Study2","G10","T1","Conversation","504",11.848942,124.617,97.4026,3.0879432,5.2558652,1.25299085066642,1.81486350318526,1.64441836415283,-1.14496290731872
"Study2","G10","T1","Conversation","505",11.850608,123.8206,97.260328,3.0941014,5.3010866,1.26999359218112,1.87686658419252,1.53583094843603,-1.16615354177479
"Study2","G10","T1","Conversation","506",11.852274,123.712,96.3082,3.1010046,5.3157988,1.28905327280602,1.89703848794594,1.52102357356556,-1.30796778775005
"Study2","G10","T1","Conversation","507",11.853941,123.712,96.3082,3.1077422,5.2692475,1.30765573314012,1.83321198047618,1.52102357356556,-1.30796778775005
"Study2","G10","T1","Conversation","508",11.855608,123.712,96.3082,3.1109417,5.1433628,1.31648952734562,1.66061141411437,1.52102357356556,-1.30796778775005
"Study2","G10","T1","Conversation","509",11.857276,123.712,96.3082,3.1108558,4.9483367,1.31625235812472,1.39321104444803,1.52102357356556,-1.30796778775005
"Study2","G10","T1","Conversation","510",11.858942,123.712,96.3082,3.1084283,4.750534,1.30955004981597,1.1220036773264,1.52102357356556,-1.30796778775005
"Study2","G10","T1","Conversation","511",11.860608,123.712,96.3082,3.1030391,4.6162232,1.29467051122174,0.937850081627253,1.52102357356556,-1.30796778775005
"Study2","G10","T1","Conversation","512",11.862274,123.712,97.216605,3.0922579,4.5524657,1.2649037032554,0.850432145930433,1.52102357356556,-1.17266584293259
"Study2","G10","T1","Conversation","513",11.863942,123.712,97.2447,3.0798099,4.5357969,1.2305348736664,0.82757754707472,1.52102357356556,-1.16848124670113
"Study2","G10","T1","Conversation","514",11.865609,123.712,97.2447,3.0640354,4.5114775,1.18698160387594,0.794233207265517,1.52102357356556,-1.16848124670113
"Study2","G10","T1","Conversation","515",11.867276,120.17616,97.2447,3.0476203,4.4579926,1.14165964254991,0.720900037850926,1.03891944500195,-1.16848124670113
"Study2","G10","T1","Conversation","516",11.868941,119.694,97.2447,3.0337758,4.4035978,1.10343508750131,0.646319304154633,0.973177972925098,-1.16848124670113
"Study2","G10","T1","Conversation","517",11.870608,119.694,97.2447,3.0259915,4.3489165,1.08194269674218,0.571345750185006,0.973177972925098,-1.16848124670113
"Study2","G10","T1","Conversation","518",11.872275,119.694,96.53296,3.0226151,4.2584961,1.07262048303522,0.447370300820137,0.973177972925098,-1.27449101789831
"Study2","G10","T1","Conversation","519",11.873942,119.694,96.3082,3.020609,4.1303104,1.06708165679498,0.27161483236777,0.973177972925098,-1.30796778775005
"Study2","G10","T1","Conversation","520",11.875609,119.694,96.3082,3.0176966,3.996225,1.05904054341974,0.0877702827056543,0.973177972925098,-1.30796778775005
"Study2","G10","T1","Conversation","521",11.877275,119.694,96.3082,3.0130506,3.9210934,1.04621297414993,-0.0152426863975755,0.973177972925098,-1.30796778775005
"Study2","G10","T1","Conversation","522",11.878941,119.694,96.3082,3.0054528,3.9315001,1.02523550841638,-0.000974055547618739,0.973177972925098,-1.30796778775005
"Study2","G10","T1","Conversation","523",11.880607,119.694,96.3082,2.9872227,3.9667724,0.974902346439316,0.0473878101666724,0.973177972925098,-1.30796778775005
"Study2","G10","T1","Conversation","524",11.882276,119.694,97.072408,2.9579439,3.9572752,0.894063811110714,0.034366195158245,0.973177972925098,-1.1941431955857
"Study2","G10","T1","Conversation","525",11.883942,104.70232,97.561,2.9323033,3.8561984,0.823270317219347,-0.104220248834075,-1.0709051366343,-1.12137009567734
"Study2","G10","T1","Conversation","526",11.885608,102.658,97.561,2.9204535,3.6242735,0.790553113101115,-0.422212579064891,-1.3496437424833,-1.12137009567734
"Study2","G10","T1","Conversation","527",11.887275,102.658,97.561,2.9266501,3.355704,0.807661876712233,-0.790448336130757,-1.3496437424833,-1.12137009567734
"Study2","G10","T1","Conversation","528",11.888941,102.658,97.561,2.9385871,3.2026593,0.840619839341082,-1.00028799018462,-1.3496437424833,-1.12137009567734
"Study2","G10","T1","Conversation","529",11.890607,102.658,97.561,2.953045,3.2315612,0.88053798694028,-0.960660582652705,-1.3496437424833,-1.12137009567734
"Study2","G10","T1","Conversation","530",11.892277,102.658,99.5203,2.9703305,3.4133272,0.92826311578513,-0.711441141804678,-1.3496437424833,-0.829543101681448
"Study2","G10","T1","Conversation","531",11.893943,102.658,100.671,2.9887906,3.6826628,0.979231305943863,-0.342154984699015,-1.3496437424833,-0.658152644890208
"Study2","G10","T1","Conversation","532",11.895607,102.658,100.671,3.0014852,3.9894014,1.0142809961833,0.0784144418081788,-1.3496437424833,-0.658152644890208
"Study2","G10","T1","Conversation","533",11.897275,102.658,100.671,3.009485,4.3121791,1.03636838073874,0.520975085230007,-1.3496437424833,-0.658152644890208
"Study2","G10","T1","Conversation","534",11.898941,102.658,100.671,3.0151276,4.6489349,1.05194755472965,0.982701107579238,-1.3496437424833,-0.658152644890208
"Study2","G10","T1","Conversation","535",11.900609,111.435105630393,100.671,3.0197449,4.9904329,1.06469588352635,1.45092916238993,-0.152904393063801,-0.658152644890208
"Study2","G10","T1","Conversation","536",11.902276,112.631983670901,104.98748,3.0227311,5.3190033,1.07294075811815,1.90143217927544,0.0102873364024959,-0.015236612101254
"Study2","G10","T1","Conversation","537",11.903942,112.631983670901,105.263,3.0192931,4.80105132404584,1.06344846729818,1.19126800207273,0.0102873364024959,0.0258005814810197
"Study2","G10","T1","Conversation","538",11.905607,112.631983670901,105.263,3.0090301,3.88655205343519,1.03511240543507,-0.0626023415422054,0.0102873364024959,0.0258005814810197
"Study2","G10","T1","Conversation","539",11.907275,112.631983670901,105.263,2.9936067,3.88655205343519,0.992528519968894,-0.0626023415422054,0.0102873364024959,0.0258005814810197
"Study2","G10","T1","Conversation","540",11.908941,112.631983670901,105.263,2.9763708,3.88655205343519,0.944940336331919,-0.0626023415422054,0.0102873364024959,0.0258005814810197
"Study2","G10","T1","Conversation","541",11.910609,112.631983670901,106.8239,2.9535431,3.88655205343519,0.881913237102418,-0.0626023415422054,0.0102873364024959,0.258288079530421
"Study2","G10","T1","Conversation","542",11.912276,112.631983670901,108.893,2.9167849,3.88655205343519,0.780424137504216,-0.0626023415422054,0.0102873364024959,0.566469181595905
"Study2","G10","T1","Conversation","543",11.91394,112.631983670901,108.893,2.8512787,3.88655205343519,0.599562037181029,-0.0626023415422054,0.0102873364024959,0.566469181595905
"Study2","G10","T1","Conversation","544",11.915608,112.631983670901,108.893,2.7705932,3.88655205343519,0.376790009561865,-0.0626023415422054,0.0102873364024959,0.566469181595905
"Study2","G10","T1","Conversation","545",11.917275,112.631983670901,108.893,2.7087308,3.88655205343519,0.205988412231642,-0.0626023415422054,0.0102873364024959,0.566469181595905
"Study2","G10","T1","Conversation","546",11.918942,112.631983670901,108.893,2.7194583,3.88655205343519,0.235606954922516,-0.0626023415422054,0.0102873364024959,0.566469181595905
"Study2","G10","T1","Conversation","547",11.920608,112.631983670901,110.46492,2.7840333,3.88655205343519,0.413898019407554,-0.0626023415422054,0.0102873364024959,0.800598048232984
"Study2","G10","T1","Conversation","548",11.922276,112.631983670901,110.497,2.857333,3.88655205343519,0.616277911617139,-0.0626023415422054,0.0102873364024959,0.805376188368433
"Study2","G10","T1","Conversation","549",11.92394,112.631983670901,110.497,2.9184359,3.88655205343519,0.784982535451793,-0.0626023415422054,0.0102873364024959,0.805376188368433
"Study2","G10","T1","Conversation","550",11.925608,112.631983670901,110.497,2.9550561,3.88655205343519,0.886090618140991,-0.0626023415422054,0.0102873364024959,0.805376188368433
"Study2","G10","T1","Conversation","551",11.927276,112.631983670901,110.497,2.9212372,3.88655205343519,0.792716902605366,-0.0626023415422054,0.0102873364024959,0.805376188368433
"Study2","G10","T1","Conversation","552",11.928943,112.631983670901,111.42052,2.8321137,3.88655205343519,0.546647623695071,-0.0626023415422054,0.0102873364024959,0.942929429574521
"Study2","G10","T1","Conversation","553",11.930608,112.631983670901,111.94,2.7699126,4.26466800167945,0.374910878342531,0.45583259786976,0.0102873364024959,1.02030312775295
"Study2","G10","T1","Conversation","554",11.932275,112.631983670901,111.94,2.7301058,5.512299,0.265004618245853,2.16645999675686,0.0102873364024959,1.02030312775295
"Study2","G10","T1","Conversation","555",11.933941,101.803598040508,111.94,2.7199231,5.3757355,0.236890264047916,1.97921772311795,-1.46613959979694,1.02030312775295
"Study2","G10","T1","Conversation","556",11.935608,100.327,111.94,2.740387,5.2672122,0.293390930165072,1.83042137977001,-1.66747054564232,1.02030312775295
"Study2","G10","T1","Conversation","557",11.937276,100.327,111.63697,2.7832915,5.1891658,0.411849915472052,1.72341192713199,-1.66747054564232,0.975168470482199
"Study2","G10","T1","Conversation","558",11.938943,100.327,110.497,2.8194335,5.1299229,0.51163769174179,1.64218396143865,-1.66747054564232,0.805376188368433
"Study2","G10","T1","Conversation","559",11.940607,100.327,110.497,2.8305354,5.0683262,0.542289949872745,1.55772869955203,-1.66747054564232,0.805376188368433
"Study2","G10","T1","Conversation","560",11.942274,100.327,110.497,2.8568056,4.9884037,0.61482176438664,1.44814692539638,-1.66747054564232,0.805376188368433
"Study2","G10","T1","Conversation","561",11.943942,100.327,110.497,2.9006039,4.9094146,0.735748524427446,1.33984493638254,-1.66747054564232,0.805376188368433
"Study2","G10","T1","Conversation","562",11.945608,100.327,110.497,2.9425264,4.8512238,0.851496215497891,1.26005950545212,-1.66747054564232,0.805376188368433
"Study2","G10","T1","Conversation","563",11.947276,100.327,108.2205,2.9712773,4.8173673,0.930877223099949,1.21363884372731,-1.66747054564232,0.46630399328261
"Study2","G10","T1","Conversation","564",11.948941,100.327,106.572,2.9889158,4.7791321,0.979576982154061,1.16121454454753,-1.66747054564232,0.220768955461842
"Study2","G10","T1","Conversation","565",11.950608,105.65628,106.572,2.9999968,4.6614352,1.01017153555025,0.999840274290462,-0.940834756050181,0.220768955461842
"Study2","G10","T1","Conversation","566",11.952274,106.383,106.572,3.0029458,4.4330962,1.01831370123614,0.686764573093331,-0.841748057469435,0.220768955461842
"Study2","G10","T1","Conversation","567",11.953943,106.383,106.572,3.0029892,4.1904721,1.01843352829303,0.354102565136641,-0.841748057469435,0.220768955461842
"Study2","G10","T1","Conversation","568",11.955608,106.383,106.572,2.997662,4.0545864,1.00372517120863,0.167789623369519,-0.841748057469435,0.220768955461842
"Study2","G10","T1","Conversation","569",11.957277,106.383,103.83,2.986118,4.0226875,0.971852278472818,0.124053027847435,-0.841748057469435,-0.187636912724114
"Study2","G10","T1","Conversation","570",11.95894,106.383,102.916,2.9751652,4.0145362,0.941611684263113,0.112876776908401,-0.841748057469435,-0.323772202119433
"Study2","G10","T1","Conversation","571",11.960608,106.383,102.916,2.9744537,3.9750061,0.939647238388067,0.0586770397811788,-0.841748057469435,-0.323772202119433
"Study2","G10","T1","Conversation","572",11.962276,106.383,102.916,2.9839423,3.9332679,0.965845187973397,0.00144977579339755,-0.841748057469435,-0.323772202119433
"Study2","G10","T1","Conversation","573",11.963942,106.383,102.916,2.9961121,3.9384894,0.999445909561783,0.00860897669118875,-0.841748057469435,-0.323772202119433
"Study2","G10","T1","Conversation","574",11.965608,106.383,102.916,2.9982067,3.971698,1.00522908360236,0.0541413024470826,-0.841748057469435,-0.323772202119433
"Study2","G10","T1","Conversation","575",11.967276,112.32652,101.6327,2.9950795,4.0074466,0.99659490912528,0.103156223296415,-0.0313619737664432,-0.514912701989249
"Study2","G10","T1","Conversation","576",11.968941,113.137,101.351,2.987433,4.0342739,0.975482983076733,0.139939145875237,0.0791452194657826,-0.556870372692379
"Study2","G10","T1","Conversation","577",11.970607,113.137,101.351,2.9829305,4.0653634,0.963051616172453,0.182565972708885,0.0791452194657826,-0.556870372692379
"Study2","G10","T1","Conversation","578",11.972277,113.137,101.351,2.9755962,4.1238458,0.942801671855727,0.262751216524839,0.0791452194657826,-0.556870372692379
"Study2","G10","T1","Conversation","579",11.973942,113.137,101.351,2.9511744,4.188141,0.875373275128811,0.350906392923131,0.0791452194657826,-0.556870372692379
"Study2","G10","T1","Conversation","580",11.975608,113.137,101.351,2.9018152,4.213409,0.73909291415119,0.385551358600695,0.0791452194657826,-0.556870372692379
"Study2","G10","T1","Conversation","581",11.977274,113.137,101.51096,2.8545134,4.1688899,0.608493018308242,0.32451120142577,0.0791452194657826,-0.533045207603019
"Study2","G10","T1","Conversation","582",11.978941,113.137,101.523,2.8329234,4.0564848,0.54888319899377,0.170392520426757,0.0791452194657826,-0.531251915607046
"Study2","G10","T1","Conversation","583",11.980608,113.137,101.523,2.837729,3.9210847,0.562151422601812,-0.0152546149713201,0.0791452194657826,-0.531251915607046
"Study2","G10","T1","Conversation","584",11.982276,113.137,101.523,2.8607325,3.8143707,0.625663904241481,-0.161570226310385,0.0791452194657826,-0.531251915607046
"Study2","G10","T1","Conversation","585",11.983942,118.34484,101.523,2.8863119,3.7551699,0.696288425416681,-0.242740468675601,0.789222927987296,-0.531251915607046
"Study2","G10","T1","Conversation","586",11.985608,119.055,101.523,2.9070528,3.7463752,0.753553886343939,-0.254798885631611,0.886051706422048,-0.531251915607046
"Study2","G10","T1","Conversation","587",11.987274,119.055,98.262325,2.918655,3.7714538,0.785587468819638,-0.220413606375582,0.886051706422048,-1.01691158163449
"Study2","G10","T1","Conversation","588",11.988942,119.055,96.9305,2.9200869,3.7976897,0.789540933399369,-0.18444155259135,0.886051706422048,-1.21527961423724
"Study2","G10","T1","Conversation","589",11.990609,119.055,96.9305,2.9143973,3.7853457,0.773831992780027,-0.20136641630529,0.886051706422048,-1.21527961423724
"Study2","G10","T1","Conversation","590",11.992276,119.055,96.9305,2.9069302,3.7357388,0.753215388713187,-0.26938245825045,0.886051706422048,-1.21527961423724
"Study2","G10","T1","Conversation","591",11.993941,119.055,96.9305,2.9043181,3.6688295,0.746003401263842,-0.361121828284081,0.886051706422048,-1.21527961423724
"Study2","G10","T1","Conversation","592",11.995608,119.055,96.9305,2.8988263,3.6184087,0.730840584880739,-0.430253808869615,0.886051706422048,-1.21527961423724
"Study2","G10","T1","Conversation","593",11.997275,119.055,95.971867,2.8712037,3.6020006,0.654574804658604,-0.4527509618431,0.886051706422048,-1.35806274430169
"Study2","G10","T1","Conversation","594",11.998942,119.055,94.3396,2.8070923,3.6106018,0.477563736108452,-0.440957852820389,0.886051706422048,-1.60117996576277
"Study2","G10","T1","Conversation","595",12.000609,121.8226,94.3396,2.7241947,3.608823,0.248684117877638,-0.443396766266141,1.26340797429974,-1.60117996576277
"Study2","G10","T1","Conversation","596",12.002275,122.2,94.3396,2.6464171,3.589319,0.0339407791692911,-0.470138709062373,1.31486564719215,-1.60117996576277
"Study2","G10","T1","Conversation","597",12.003941,122.2,94.3396,2.5873842,3.5791509,-0.129048591030303,-0.484080195349615,1.31486564719215,-1.60117996576277
"Study2","G10","T1","Conversation","598",12.005607,122.2,94.3396,2.5420681,3.585775,-0.254165984871734,-0.474997888988021,1.31486564719215,-1.60117996576277
"Study2","G10","T1","Conversation","599",12.007276,122.2,94.3396,2.5080873,3.5723654,-0.347986705027415,-0.493383797320689,1.31486564719215,-1.60117996576277
"Study2","G10","T1","Conversation","600",12.008942,122.2,91.952354,2.4954802,3.4467928,-0.382794808458608,-0.665556443238149,1.31486564719215,-1.95674717043215
"Study2","G10","T1","Conversation","601",12.010608,122.2,91.4634,2.5120822,3.4229216,-0.336956817710167,-0.698286255834407,1.31486564719215,-2.029574188256
"Study2","G10","T1","Conversation","602",12.012275,122.2,91.4634,2.5598816,3.4143639,-0.204983052201129,-0.710019721988391,1.31486564719215,-2.029574188256
"Study2","G10","T1","Conversation","603",12.013941,122.2,91.4634,2.6189942,3.3434119,-0.041773630931626,-0.807302039732354,1.31486564719215,-2.029574188256
"Study2","G10","T1","Conversation","604",12.015607,122.2,91.4634,2.6658202,3.2387113,0.0875125848728856,-0.950857077464675,1.31486564719215,-2.029574188256
"Study2","G10","T1","Conversation","605",12.017277,118.63336,91.4634,2.7021179,3.1430971,0.187730247611695,-1.08195374824541,0.828562005313526,-2.029574188256
"Study2","G10","T1","Conversation","606",12.018943,118.147,91.39946,2.7248597,3.0840303,0.250520177620302,-1.16294026315294,0.762247872330077,-2.03909770073296
"Study2","G10","T1","Conversation","607",12.020607,118.147,91.1854,2.7355736,3.0972441,0.280101170818695,-1.14482281628456,0.762247872330077,-2.07098076424276
"Study2","G10","T1","Conversation","608",12.022275,118.147,91.1854,2.7419195,3.2218664,0.297622150549482,-0.973953127106197,0.762247872330077,-2.07098076424276
"Study2","G10","T1","Conversation","609",12.023941,118.147,91.1854,2.737354,3.4897125,0.285016841143266,-0.606709224091746,0.762247872330077,-2.07098076424276
"Study2","G10","T1","Conversation","610",12.025609,118.147,91.1854,2.7310155,3.8645263,0.267516292753977,-0.0928018615590157,0.762247872330077,-2.07098076424276
"Study2","G10","T1","Conversation","611",12.027276,118.147,91.1854,2.7322757,4.2518651,0.270995694991128,0.438278533865572,0.762247872330077,-2.07098076424276
"Study2","G10","T1","Conversation","612",12.028942,118.147,91.1854,2.7459874,4.5706908,0.308853590289609,0.875420588386115,0.762247872330077,-2.07098076424276
"Study2","G10","T1","Conversation","613",12.030607,118.147,96.104116,2.785556,4.8003081,0.418102182069442,1.19024896726354,0.762247872330077,-1.33836498074891
"Study2","G10","T1","Conversation","614",12.032275,118.147,96.1538,2.8490198,4.9541199,0.593325232139369,1.40114039245763,0.762247872330077,-1.33096482131967
"Study2","G10","T1","Conversation","615",12.033941,105.49612,96.1538,2.9069058,5.0943479,0.753148020506087,1.59340706362405,-0.962672225288253,-1.33096482131967
"Study2","G10","T1","Conversation","616",12.035609,103.771,96.1538,2.9473169,5.2463561,0.86472274812531,1.80182557208171,-1.19788860223621,-1.33096482131967
"Study2","G10","T1","Conversation","617",12.037276,103.771,96.1538,2.9705933,5.3689667,0.928988704507494,1.96993701852407,-1.19788860223621,-1.33096482131967
"Study2","G10","T1","Conversation","618",12.03894,103.771,96.341248,2.9814847,5.4459565,0.959059773802612,2.07549776644723,-1.19788860223621,-1.30304546932123
"Study2","G10","T1","Conversation","619",12.040608,103.771,100.84,2.9835539,5.5466495,0.964772818643998,2.21355798209433,-1.19788860223621,-0.632981021358689
"Study2","G10","T1","Conversation","620",12.042275,103.771,100.84,2.9819889,4.04220056862603,0.960451866016525,0.150807404640716,-1.19788860223621,-0.632981021358689
"Study2","G10","T1","Conversation","621",12.043942,103.771,100.84,2.9753756,3.88655205343519,0.94219259699974,-0.0626023415422054,-1.19788860223621,-0.632981021358689
"Study2","G10","T1","Conversation","622",12.045608,103.771,100.84,2.9752778,3.88655205343519,0.941922571972923,-0.0626023415422054,-1.19788860223621,-0.632981021358689
"Study2","G10","T1","Conversation","623",12.047276,103.771,100.84,2.9887633,3.88655205343519,0.979155930859691,-0.0626023415422054,-1.19788860223621,-0.632981021358689
"Study2","G10","T1","Conversation","624",12.04894,103.771,100.826625,2.9978885,3.99047753022908,1.00435053591798,0.0798899244285341,-1.19788860223621,-0.634973154286109
"Study2","G10","T1","Conversation","625",12.050608,97.889432,99.5025,3.0265135,5.4930539,1.08338393461537,2.14007303186208,-1.99982766487128,-0.832194314100745
"Study2","G10","T1","Conversation","626",12.052276,97.0874,99.5025,3.1168028,5.0505824,1.33267197810912,1.53340016773354,-2.10918299159425,-0.832194314100745
"Study2","G10","T1","Conversation","627",12.053943,97.0874,99.5025,3.2335784,4.4445555,1.65508848650833,0.702476424256419,-2.10918299159425,-0.832194314100745
"Study2","G10","T1","Conversation","628",12.055608,97.0874,99.5025,3.27903012861613,3.7786955,1.78058034988665,-0.210484508388119,-2.10918299159425,-0.832194314100745
"Study2","G10","T1","Conversation","629",12.057275,97.0874,99.5025,2.57100857232262,3.2228118,-0.174261569585649,-0.972656888759214,-2.10918299159425,-0.832194314100745
"Study2","G10","T1","Conversation","630",12.058941,97.0874,100.451135,3.24177404295549,2.7995395,1.67771659191558,-1.55300572150273,-2.10918299159425,-0.690900331326645
"Study2","G10","T1","Conversation","631",12.060608,97.0874,103.627,3.2844513,2.7293607,1.79554816121899,-1.64922790439384,-2.10918299159425,-0.217872649865525
"Study2","G10","T1","Conversation","632",12.062276,97.0874,103.627,3.2396307,3.0284153,1.67179883896025,-1.23919401359452,-2.10918299159425,-0.217872649865525
"Study2","G10","T1","Conversation","633",12.063943,97.0874,103.627,3.205325,3.5260378,1.57708107247315,-0.556903589624151,-2.10918299159425,-0.217872649865525
"Study2","G10","T1","Conversation","634",12.065607,97.0874,103.627,3.169708,4.0620569,1.47874281705289,0.178032429135477,-2.10918299159425,-0.217872649865525
"Study2","G10","T1","Conversation","635",12.067274,110.766633630393,103.627,3.1166195,4.5371063,1.33216588825825,0.8293728659784,-0.244049102957113,-0.217872649865525
"Study2","G10","T1","Conversation","636",12.068942,112.631983670901,103.97308,3.038214,4.9203248,1.11568892261393,1.35480391629925,0.0102873364024959,-0.166325931097547
"Study2","G10","T1","Conversation","637",12.070608,112.631983670901,104.348,2.93555,5.2056944,0.83223443025169,1.74607429770735,0.0102873364024959,-0.110483652432238
"Study2","G10","T1","Conversation","638",12.072276,112.631983670901,104.348,2.835904,5.3844057,0.557112612029839,1.99110543807037,0.0102873364024959,-0.110483652432238
"Study2","G10","T1","Conversation","639",12.073941,112.631983670901,104.348,2.7541715,5.4438049,0.331449825688014,2.07254770676099,0.0102873364024959,-0.110483652432238
"Study2","G10","T1","Conversation","640",12.075608,112.631983670901,104.348,2.6650424,5.3677677,0.0853650852219923,1.96829306910791,0.0102873364024959,-0.110483652432238
"Study2","G10","T1","Conversation","641",12.077274,112.631983670901,104.348,2.5702239,5.2698272,-0.176428043664954,1.83400680739573,0.0102873364024959,-0.110483652432238
"Study2","G10","T1","Conversation","642",12.078943,112.631983670901,107.5574,2.4992952,5.2579922,-0.372261623619113,1.81777983380091,0.0102873364024959,0.367538883437932
"Study2","G10","T1","Conversation","643",12.080608,112.631983670901,107.914,2.4916349,5.274616,-0.393411651358559,1.84057273313725,0.0102873364024959,0.420652498534618
"Study2","G10","T1","Conversation","644",12.082277,112.631983670901,107.914,2.5574555,5.2297576,-0.211681495120946,1.77906736158626,0.0102873364024959,0.420652498534618
"Study2","G10","T1","Conversation","645",12.08394,104.133838040508,107.914,2.6582857,5.122183,0.0667098899388945,1.63157178121672,-1.14841642099245,0.420652498534618
"Study2","G10","T1","Conversation","646",12.085608,102.975,107.914,2.7589415,4.9917117,0.344619757977502,1.45268252562043,-1.30642147881904,0.420652498534618
"Study2","G10","T1","Conversation","647",12.087276,102.975,108.695,2.8633178,4.8605496,0.632801897102698,1.27284611384676,-1.30642147881904,0.536978167044183
"Study2","G10","T1","Conversation","648",12.088942,102.975,109.689,3.037366,4.7624362,1.11334760131803,1.13832278887015,-1.30642147881904,0.68502901787454
"Study2","G10","T1","Conversation","649",12.090608,102.975,109.689,3.2425386,4.6776641,1.67982752787107,1.0220917260668,-1.30642147881904,0.68502901787454
"Study2","G10","T1","Conversation","650",12.092276,102.975,109.689,2.57100857232262,4.5612549,-0.174261569585649,0.862483021834075,-1.30642147881904,0.68502901787454
"Study2","G10","T1","Conversation","651",12.093941,102.975,109.689,2.57100857232262,4.4281312,-0.174261569585649,0.679957059455961,-1.30642147881904,0.68502901787454
"Study2","G10","T1","Conversation","652",12.095607,102.975,109.689,2.57100857232262,4.3078064,-0.174261569585649,0.514979674377614,-1.30642147881904,0.68502901787454
"Study2","G10","T1","Conversation","653",12.097277,102.975,108.4416,2.57100857232262,4.2328524,-0.174261569585649,0.412210212710839,-1.30642147881904,0.499235626198698
"Study2","G10","T1","Conversation","654",12.098942,102.975,108.303,2.57100857232262,4.2504762,-0.174261569585649,0.436374212477668,-1.30642147881904,0.478591916012493
"Study2","G10","T1","Conversation","655",12.100608,109.98068,108.303,2.57100857232262,4.3530732,-0.174261569585649,0.577045003344415,-0.351212178795419,0.478591916012493
"Study2","G10","T1","Conversation","656",12.102274,110.936,108.303,2.57100857232262,4.4626887,-0.174261569585649,0.727338862582539,-0.220956365155835,0.478591916012493
"Study2","G10","T1","Conversation","657",12.103941,110.936,108.303,3.19060977157162,4.5254181,1.53645244311757,0.813347169926775,-0.220956365155835,0.478591916012493
"Study2","G10","T1","Conversation","658",12.105608,110.936,107.76532,3.2521824,4.5090846,1.70645398342942,0.790952301045404,-0.220956365155835,0.398507427607598
"Study2","G10","T1","Conversation","659",12.107276,110.936,104.167,3.2053004,4.4074313,1.57701315206764,0.651575417654908,-0.220956365155835,-0.137442610179013
"Study2","G10","T1","Conversation","660",12.108942,110.936,104.167,3.1730563,4.2014892,1.48798744688201,0.369208115689368,-0.220956365155835,-0.137442610179013
"Study2","G10","T1","Conversation","661",12.110608,110.936,104.167,3.1516418,3.9446779,1.42886218168007,0.0170940317052618,-0.220956365155835,-0.137442610179013
"Study2","G10","T1","Conversation","662",12.112274,110.936,104.167,3.1413325,3.7164037,1.40039828588301,-0.295892822183973,-0.220956365155835,-0.137442610179013
"Study2","G10","T1","Conversation","663",12.113942,110.936,104.167,3.1422361,3.5474767,1.40289311833935,-0.527508704604969,-0.220956365155835,-0.137442610179013
"Study2","G10","T1","Conversation","664",12.115609,110.936,104.385,3.1450358,3.406214,1.41062306790558,-0.721194053386823,-0.220956365155835,-0.104972705268531
